sensor_temp_c,time_utc,channel,par_uV,logger,par_umolm2s,structure
33.5,2023-08-10 11:24:00,3,33062,3,165.31,1
33.5,2023-08-10 11:24:00,4,33406,3,167.03,1
33.5,2023-08-10 11:24:00,5,334000,3,1670,1
33.5,2023-08-10 11:24:00,6,342625,3,1713.125,1
33.5,2023-08-10 11:24:00,7,339406,3,1697.03,1
33.5,2023-08-10 11:24:00,8,41687,3,208.435,1
33.5,2023-08-10 11:24:00,9,328843,3,1644.215,1
33.5,2023-08-10 11:24:00,10,339281,3,1696.405,1
33.5,2023-08-10 11:24:00,11,336156,3,1680.78,1
33.5,2023-08-10 11:24:00,12,330593,3,1652.965,1
33.5,2023-08-10 11:25:00,1,339343,3,1696.715,1
33.5,2023-08-10 11:25:00,2,348937,3,1744.685,1
33.5,2023-08-10 11:25:00,3,33375,3,166.875,1
33.5,2023-08-10 11:25:00,4,30406,3,152.03,1
33.5,2023-08-10 11:25:00,5,334625,3,1673.125,1
33.5,2023-08-10 11:25:00,6,343062,3,1715.31,1
33.5,2023-08-10 11:25:00,7,342437,3,1712.185,1
33.5,2023-08-10 11:25:00,8,41468,3,207.34,1
33.5,2023-08-10 11:25:00,9,328843,3,1644.215,1
33.5,2023-08-10 11:25:00,10,339125,3,1695.625,1
33.5,2023-08-10 11:25:00,11,336562,3,1682.81,1
33.5,2023-08-10 11:25:00,12,330187,3,1650.935,1
33.5,2023-08-10 11:26:00,1,339218,3,1696.09,1
33.5,2023-08-10 11:26:00,2,349281,3,1746.405,1
33.5,2023-08-10 11:26:00,3,33250,3,166.25,1
33.5,2023-08-10 11:26:00,4,35281,3,176.405,1
33.5,2023-08-10 11:26:00,5,334843,3,1674.215,1
33.5,2023-08-10 11:26:00,6,342875,3,1714.375,1
33.5,2023-08-10 11:26:00,7,342500,3,1712.5,1
33.5,2023-08-10 11:26:00,8,65718,3,328.59,1
33.5,2023-08-10 11:26:00,9,329000,3,1645,1
33.5,2023-08-10 11:26:00,10,339156,3,1695.78,1
33.5,2023-08-10 11:26:00,11,336625,3,1683.125,1
33.5,2023-08-10 11:26:00,12,329781,3,1648.905,1
33.5,2023-08-10 11:27:00,1,339656,3,1698.28,1
33.5,2023-08-10 11:27:00,2,349500,3,1747.5,1
33.5,2023-08-10 11:27:00,3,33312,3,166.56,1
33.5,2023-08-10 11:27:00,4,30625,3,153.125,1
33.5,2023-08-10 11:27:00,5,334687,3,1673.435,1
33.5,2023-08-10 11:27:00,6,342843,3,1714.215,1
33.5,2023-08-10 11:27:00,7,342531,3,1712.655,1
33.5,2023-08-10 11:27:00,8,144687,3,723.435,1
33.5,2023-08-10 11:27:00,9,329750,3,1648.75,1
33.5,2023-08-10 11:27:00,10,339593,3,1697.965,1
33.5,2023-08-10 11:27:00,11,336750,3,1683.75,1
33.5,2023-08-10 11:27:00,12,329625,3,1648.125,1
33.5,2023-08-10 11:28:00,1,339562,3,1697.81,1
33.5,2023-08-10 11:28:00,2,349562,3,1747.81,1
33.5,2023-08-10 11:28:00,3,40312,3,201.56,1
33.5,2023-08-10 11:28:00,4,47875,3,239.375,1
33.5,2023-08-10 11:28:00,5,334656,3,1673.28,1
33.5,2023-08-10 11:28:00,6,342593,3,1712.965,1
33.5,2023-08-10 11:28:00,7,342218,3,1711.09,1
33.5,2023-08-10 11:28:00,8,78656,3,393.28,1
33.5,2023-08-10 11:28:00,9,329156,3,1645.78,1
33.5,2023-08-10 11:28:00,10,338843,3,1694.215,1
33.5,2023-08-10 11:28:00,11,336562,3,1682.81,1
33.5,2023-08-10 11:28:00,12,329250,3,1646.25,1
33.5,2023-08-10 11:29:00,1,339500,3,1697.5,1
33.5,2023-08-10 11:29:00,2,348843,3,1744.215,1
33.5,2023-08-10 11:29:00,3,44781,3,223.905,1
33.5,2023-08-10 11:29:00,4,48468,3,242.34,1
33.5,2023-08-10 11:29:00,5,333906,3,1669.53,1
33.5,2023-08-10 11:29:00,6,342750,3,1713.75,1
33.5,2023-08-10 11:29:00,7,341343,3,1706.715,1
33.5,2023-08-10 11:29:00,8,59875,3,299.375,1
33.5,2023-08-10 11:29:00,9,328906,3,1644.53,1
33.5,2023-08-10 11:29:00,10,338937,3,1694.685,1
33.5,2023-08-10 11:29:00,11,336437,3,1682.185,1
33.5,2023-08-10 11:29:00,12,329093,3,1645.465,1
33.5,2023-08-10 11:30:00,1,339156,3,1695.78,1
33.5,2023-08-10 11:30:00,2,347937,3,1739.685,1
33.5,2023-08-10 11:30:00,3,43812,3,219.06,1
33.5,2023-08-10 11:30:00,4,33531,3,167.655,1
33.5,2023-08-10 11:30:00,5,333906,3,1669.53,1
33.5,2023-08-10 11:30:00,6,342406,3,1712.03,1
33.5,2023-08-10 11:30:00,7,341000,3,1705,1
33.5,2023-08-10 11:30:00,8,60875,3,304.375,1
33.5,2023-08-10 11:30:00,9,329125,3,1645.625,1
33.5,2023-08-10 11:30:00,10,338843,3,1694.215,1
33.5,2023-08-10 11:30:00,11,336812,3,1684.06,1
33.5,2023-08-10 11:30:00,12,328656,3,1643.28,1
33.5,2023-08-10 11:31:00,1,339843,3,1699.215,1
33.5,2023-08-10 11:31:00,2,348781,3,1743.905,1
33.5,2023-08-10 11:31:00,3,34968,3,174.84,1
33.5,2023-08-10 11:31:00,4,37968,3,189.84,1
33.5,2023-08-10 11:31:00,5,334562,3,1672.81,1
33.5,2023-08-10 11:31:00,6,342031,3,1710.155,1
33.5,2023-08-10 11:31:00,7,341312,3,1706.56,1
33.5,2023-08-10 11:31:00,8,38687,3,193.435,1
33.5,2023-08-10 11:31:00,9,328468,3,1642.34,1
33.5,2023-08-10 11:31:00,10,339000,3,1695,1
33.5,2023-08-10 11:31:00,11,336562,3,1682.81,1
33.5,2023-08-10 11:31:00,12,328125,3,1640.625,1
33.5,2023-08-10 11:32:00,1,339875,3,1699.375,1
33.5,2023-08-10 11:32:00,2,349625,3,1748.125,1
33.5,2023-08-10 11:32:00,3,45781,3,228.905,1
33.5,2023-08-10 11:32:00,4,34125,3,170.625,1
33.5,2023-08-10 11:32:00,5,335062,3,1675.31,1
33.5,2023-08-10 11:32:00,6,342718,3,1713.59,1
33.5,2023-08-10 11:32:00,7,341218,3,1706.09,1
33.5,2023-08-10 11:32:00,8,31000,3,155,1
33.5,2023-08-10 11:32:00,9,329406,3,1647.03,1
33.5,2023-08-10 11:32:00,10,338968,3,1694.84,1
33.5,2023-08-10 11:32:00,11,337343,3,1686.715,1
33.5,2023-08-10 11:32:00,12,328937,3,1644.685,1
33.5,2023-08-10 11:33:00,1,340156,3,1700.78,1
33.5,2023-08-10 11:33:00,2,349000,3,1745,1
33.5,2023-08-10 11:33:00,3,63250,3,316.25,1
33.5,2023-08-10 11:33:00,4,56906,3,284.53,1
33.5,2023-08-10 11:33:00,5,335000,3,1675,1
33.5,2023-08-10 11:33:00,6,342875,3,1714.375,1
33.5,2023-08-10 11:33:00,7,341656,3,1708.28,1
33.5,2023-08-10 11:33:00,8,30218,3,151.09,1
33.5,2023-08-10 11:33:00,9,329156,3,1645.78,1
33.5,2023-08-10 11:33:00,10,338843,3,1694.215,1
33.5,2023-08-10 11:33:00,11,337218,3,1686.09,1
33.5,2023-08-10 11:33:00,12,328875,3,1644.375,1
33.5,2023-08-10 11:34:00,1,340125,3,1700.625,1
33.5,2023-08-10 11:34:00,2,349812,3,1749.06,1
33.5,2023-08-10 11:34:00,3,173656,3,868.28,1
33.5,2023-08-10 11:34:00,4,36906,3,184.53,1
33.5,2023-08-10 11:34:00,5,335031,3,1675.155,1
33.5,2023-08-10 11:34:00,6,343031,3,1715.155,1
33.5,2023-08-10 11:34:00,7,341562,3,1707.81,1
33.5,2023-08-10 11:34:00,8,33531,3,167.655,1
33.5,2023-08-10 11:34:00,9,329000,3,1645,1
33.5,2023-08-10 11:34:00,10,339187,3,1695.935,1
33.5,2023-08-10 11:34:00,11,337000,3,1685,1
33.5,2023-08-10 11:34:00,12,329093,3,1645.465,1
33.5,2023-08-10 11:35:00,1,339437,3,1697.185,1
33.5,2023-08-10 11:35:00,2,348750,3,1743.75,1
33.5,2023-08-10 11:35:00,3,40562,3,202.81,1
33.5,2023-08-10 11:35:00,4,30875,3,154.375,1
33.5,2023-08-10 11:35:00,5,334312,3,1671.56,1
33.5,2023-08-10 11:35:00,6,342750,3,1713.75,1
33.5,2023-08-10 11:35:00,7,341531,3,1707.655,1
33.5,2023-08-10 11:35:00,8,46468,3,232.34,1
33.5,2023-08-10 11:35:00,9,328718,3,1643.59,1
33.5,2023-08-10 11:35:00,10,339000,3,1695,1
33.5,2023-08-10 11:35:00,11,336812,3,1684.06,1
33.5,2023-08-10 11:35:00,12,328156,3,1640.78,1
33.5,2023-08-10 11:36:00,1,339750,3,1698.75,1
33.5,2023-08-10 11:36:00,2,349656,3,1748.28,1
33.5,2023-08-10 11:36:00,3,199125,3,995.625,1
33.5,2023-08-10 11:36:00,4,33437,3,167.185,1
33.5,2023-08-10 11:36:00,5,334625,3,1673.125,1
33.5,2023-08-10 11:36:00,6,342812,3,1714.06,1
33.5,2023-08-10 11:36:00,7,341125,3,1705.625,1
33.5,2023-08-10 11:36:00,8,30531,3,152.655,1
33.5,2023-08-10 11:36:00,9,328593,3,1642.965,1
33.5,2023-08-10 11:36:00,10,338437,3,1692.185,1
33.5,2023-08-10 11:36:00,11,336750,3,1683.75,1
33.5,2023-08-10 11:36:00,12,328687,3,1643.435,1
33.5,2023-08-10 11:37:00,1,339375,3,1696.875,1
33.5,2023-08-10 11:37:00,2,349250,3,1746.25,1
33.5,2023-08-10 11:37:00,3,303875,3,1519.375,1
33.5,2023-08-10 11:37:00,4,42375,3,211.875,1
33.5,2023-08-10 11:37:00,5,334531,3,1672.655,1
33.5,2023-08-10 11:37:00,6,342343,3,1711.715,1
33.5,2023-08-10 11:37:00,7,340500,3,1702.5,1
33.5,2023-08-10 11:37:00,8,34062,3,170.31,1
33.5,2023-08-10 11:37:00,9,328000,3,1640,1
33.5,2023-08-10 11:37:00,10,338656,3,1693.28,1
33.5,2023-08-10 11:37:00,11,336593,3,1682.965,1
33.5,2023-08-10 11:37:00,12,328656,3,1643.28,1
33.5,2023-08-10 11:38:00,1,339875,3,1699.375,1
33.5,2023-08-10 11:38:00,2,349968,3,1749.84,1
33.5,2023-08-10 11:38:00,3,41406,3,207.03,1
33.5,2023-08-10 11:38:00,4,42656,3,213.28,1
33.5,2023-08-10 11:38:00,5,334906,3,1674.53,1
33.5,2023-08-10 11:38:00,6,343250,3,1716.25,1
33.5,2023-08-10 11:38:00,7,340968,3,1704.84,1
33.5,2023-08-10 11:38:00,8,31968,3,159.84,1
33.5,2023-08-10 11:38:00,9,328750,3,1643.75,1
33.5,2023-08-10 11:38:00,10,338562,3,1692.81,1
33.5,2023-08-10 11:38:00,11,337531,3,1687.655,1
33.5,2023-08-10 11:38:00,12,328968,3,1644.84,1
33.5,2023-08-10 11:39:00,1,339656,3,1698.28,1
33.5,2023-08-10 11:39:00,2,349375,3,1746.875,1
33.5,2023-08-10 11:39:00,3,328968,3,1644.84,1
33.5,2023-08-10 11:39:00,4,78468,3,392.34,1
33.5,2023-08-10 11:39:00,5,334406,3,1672.03,1
33.5,2023-08-10 11:39:00,6,343500,3,1717.5,1
33.5,2023-08-10 11:39:00,7,341125,3,1705.625,1
33.5,2023-08-10 11:39:00,8,37062,3,185.31,1
33.5,2023-08-10 11:39:00,9,328031,3,1640.155,1
33.5,2023-08-10 11:39:00,10,338500,3,1692.5,1
33.5,2023-08-10 11:39:00,11,337250,3,1686.25,1
33.5,2023-08-10 11:39:00,12,329000,3,1645,1
33.5,2023-08-10 11:40:00,1,339906,3,1699.53,1
33.5,2023-08-10 11:40:00,2,350500,3,1752.5,1
33.5,2023-08-10 11:40:00,3,327062,3,1635.31,1
33.5,2023-08-10 11:40:00,4,70000,3,350,1
33.5,2023-08-10 11:40:00,5,334218,3,1671.09,1
33.5,2023-08-10 11:40:00,6,343562,3,1717.81,1
33.5,2023-08-10 11:40:00,7,341031,3,1705.155,1
33.5,2023-08-10 11:40:00,8,30812,3,154.06,1
33.5,2023-08-10 11:40:00,9,328250,3,1641.25,1
33.5,2023-08-10 11:40:00,10,338250,3,1691.25,1
33.5,2023-08-10 11:40:00,11,337187,3,1685.935,1
33.5,2023-08-10 11:40:00,12,328593,3,1642.965,1
33.75,2023-08-10 11:41:00,1,339656,3,1698.28,1
33.75,2023-08-10 11:41:00,2,349750,3,1748.75,1
33.75,2023-08-10 11:41:00,3,327937,3,1639.685,1
33.75,2023-08-10 11:41:00,4,40156,3,200.78,1
33.75,2023-08-10 11:41:00,5,334187,3,1670.935,1
33.75,2023-08-10 11:41:00,6,343218,3,1716.09,1
33.75,2023-08-10 11:41:00,7,340906,3,1704.53,1
33.75,2023-08-10 11:41:00,8,30812,3,154.06,1
33.75,2023-08-10 11:41:00,9,328062,3,1640.31,1
33.75,2023-08-10 11:41:00,10,337968,3,1689.84,1
33.75,2023-08-10 11:41:00,11,336625,3,1683.125,1
33.75,2023-08-10 11:41:00,12,327656,3,1638.28,1
33.75,2023-08-10 11:42:00,1,339937,3,1699.685,1
33.75,2023-08-10 11:42:00,2,350406,3,1752.03,1
33.75,2023-08-10 11:42:00,3,328406,3,1642.03,1
33.75,2023-08-10 11:42:00,4,97125,3,485.625,1
33.75,2023-08-10 11:42:00,5,334562,3,1672.81,1
33.75,2023-08-10 11:42:00,6,343312,3,1716.56,1
33.75,2023-08-10 11:42:00,7,340906,3,1704.53,1
33.75,2023-08-10 11:42:00,8,30875,3,154.375,1
33.75,2023-08-10 11:42:00,9,328250,3,1641.25,1
33.75,2023-08-10 11:42:00,10,338093,3,1690.465,1
33.75,2023-08-10 11:42:00,11,337156,3,1685.78,1
33.75,2023-08-10 11:42:00,12,328718,3,1643.59,1
33.75,2023-08-10 11:43:00,1,339687,3,1698.435,1
33.75,2023-08-10 11:43:00,2,350312,3,1751.56,1
33.75,2023-08-10 11:43:00,3,327906,3,1639.53,1
33.75,2023-08-10 11:43:00,4,313312,3,1566.56,1
33.75,2023-08-10 11:43:00,5,334031,3,1670.155,1
33.75,2023-08-10 11:43:00,6,343093,3,1715.465,1
33.75,2023-08-10 11:43:00,7,340718,3,1703.59,1
33.75,2023-08-10 11:43:00,8,30843,3,154.215,1
33.75,2023-08-10 11:43:00,9,328218,3,1641.09,1
33.75,2023-08-10 11:43:00,10,337875,3,1689.375,1
33.75,2023-08-10 11:43:00,11,336843,3,1684.215,1
33.75,2023-08-10 11:43:00,12,328500,3,1642.5,1
33.75,2023-08-10 11:44:00,1,339562,3,1697.81,1
33.75,2023-08-10 11:44:00,2,350062,3,1750.31,1
33.75,2023-08-10 11:44:00,3,328031,3,1640.155,1
33.75,2023-08-10 11:44:00,4,332812,3,1664.06,1
33.75,2023-08-10 11:44:00,5,334406,3,1672.03,1
33.75,2023-08-10 11:44:00,6,343156,3,1715.78,1
33.75,2023-08-10 11:44:00,7,340312,3,1701.56,1
33.75,2023-08-10 11:44:00,8,33125,3,165.625,1
33.75,2023-08-10 11:44:00,9,327781,3,1638.905,1
33.75,2023-08-10 11:44:00,10,337656,3,1688.28,1
33.75,2023-08-10 11:44:00,11,337000,3,1685,1
33.75,2023-08-10 11:44:00,12,328218,3,1641.09,1
33.75,2023-08-10 11:45:00,1,339343,3,1696.715,1
33.75,2023-08-10 11:45:00,2,349968,3,1749.84,1
33.75,2023-08-10 11:45:00,3,327843,3,1639.215,1
33.75,2023-08-10 11:45:00,4,337437,3,1687.185,1
33.75,2023-08-10 11:45:00,5,334500,3,1672.5,1
33.75,2023-08-10 11:45:00,6,343312,3,1716.56,1
33.75,2023-08-10 11:45:00,7,340187,3,1700.935,1
33.75,2023-08-10 11:45:00,8,30906,3,154.53,1
33.75,2023-08-10 11:45:00,9,327593,3,1637.965,1
33.75,2023-08-10 11:45:00,10,337500,3,1687.5,1
33.75,2023-08-10 11:45:00,11,336812,3,1684.06,1
33.75,2023-08-10 11:45:00,12,328312,3,1641.56,1
33.75,2023-08-10 11:46:00,1,339218,3,1696.09,1
33.75,2023-08-10 11:46:00,2,349218,3,1746.09,1
33.75,2023-08-10 11:46:00,3,327250,3,1636.25,1
33.75,2023-08-10 11:46:00,4,322000,3,1610,1
33.75,2023-08-10 11:46:00,5,333906,3,1669.53,1
33.75,2023-08-10 11:46:00,6,342375,3,1711.875,1
33.75,2023-08-10 11:46:00,7,340000,3,1700,1
33.75,2023-08-10 11:46:00,8,34906,3,174.53,1
33.75,2023-08-10 11:46:00,9,327500,3,1637.5,1
33.75,2023-08-10 11:46:00,10,337062,3,1685.31,1
33.75,2023-08-10 11:46:00,11,336031,3,1680.155,1
33.75,2023-08-10 11:46:00,12,327437,3,1637.185,1
33.75,2023-08-10 11:47:00,1,339343,3,1696.715,1
33.75,2023-08-10 11:47:00,2,349812,3,1749.06,1
33.75,2023-08-10 11:47:00,3,326531,3,1632.655,1
33.75,2023-08-10 11:47:00,4,268781,3,1343.905,1
33.75,2023-08-10 11:47:00,5,333656,3,1668.28,1
33.75,2023-08-10 11:47:00,6,342750,3,1713.75,1
33.75,2023-08-10 11:47:00,7,339593,3,1697.965,1
33.75,2023-08-10 11:47:00,8,31343,3,156.715,1
33.75,2023-08-10 11:47:00,9,327375,3,1636.875,1
33.75,2023-08-10 11:47:00,10,336500,3,1682.5,1
33.75,2023-08-10 11:47:00,11,336187,3,1680.935,1
33.75,2023-08-10 11:47:00,12,327843,3,1639.215,1
33.75,2023-08-10 11:48:00,1,339093,3,1695.465,1
33.75,2023-08-10 11:48:00,2,349343,3,1746.715,1
33.75,2023-08-10 11:48:00,3,326656,3,1633.28,1
33.75,2023-08-10 11:48:00,4,260093,3,1300.465,1
33.75,2023-08-10 11:48:00,5,333843,3,1669.215,1
33.75,2023-08-10 11:48:00,6,342750,3,1713.75,1
33.75,2023-08-10 11:48:00,7,338906,3,1694.53,1
33.75,2023-08-10 11:48:00,8,34781,3,173.905,1
33.75,2023-08-10 11:48:00,9,327218,3,1636.09,1
33.75,2023-08-10 11:48:00,10,336406,3,1682.03,1
33.75,2023-08-10 11:48:00,11,336437,3,1682.185,1
33.75,2023-08-10 11:48:00,12,327343,3,1636.715,1
33.75,2023-08-10 11:49:00,1,338875,3,1694.375,1
33.75,2023-08-10 11:49:00,2,349625,3,1748.125,1
33.75,2023-08-10 11:49:00,3,326906,3,1634.53,1
33.75,2023-08-10 11:49:00,4,301906,3,1509.53,1
33.75,2023-08-10 11:49:00,5,333625,3,1668.125,1
33.75,2023-08-10 11:49:00,6,343531,3,1717.655,1
33.75,2023-08-10 11:49:00,7,339625,3,1698.125,1
33.75,2023-08-10 11:49:00,8,31375,3,156.875,1
33.75,2023-08-10 11:49:00,9,327500,3,1637.5,1
33.75,2023-08-10 11:49:00,10,336281,3,1681.405,1
33.75,2023-08-10 11:49:00,11,336281,3,1681.405,1
33.75,2023-08-10 11:49:00,12,327906,3,1639.53,1
33.75,2023-08-10 11:50:00,1,336750,3,1683.75,1
33.75,2023-08-10 11:50:00,2,349312,3,1746.56,1
33.75,2023-08-10 11:50:00,3,326437,3,1632.185,1
33.75,2023-08-10 11:50:00,4,121656,3,608.28,1
33.75,2023-08-10 11:50:00,5,333718,3,1668.59,1
33.75,2023-08-10 11:50:00,6,342625,3,1713.125,1
33.75,2023-08-10 11:50:00,7,339156,3,1695.78,1
33.75,2023-08-10 11:50:00,8,336718,3,1683.59,1
33.75,2023-08-10 11:50:00,9,326906,3,1634.53,1
33.75,2023-08-10 11:50:00,10,336156,3,1680.78,1
33.75,2023-08-10 11:50:00,11,335781,3,1678.905,1
33.75,2023-08-10 11:50:00,12,327843,3,1639.215,1
33.75,2023-08-10 11:51:00,1,338531,3,1692.655,1
33.75,2023-08-10 11:51:00,2,349625,3,1748.125,1
33.75,2023-08-10 11:51:00,3,326656,3,1633.28,1
33.75,2023-08-10 11:51:00,4,93593,3,467.965,1
33.75,2023-08-10 11:51:00,5,333375,3,1666.875,1
33.75,2023-08-10 11:51:00,6,342593,3,1712.965,1
33.75,2023-08-10 11:51:00,7,339656,3,1698.28,1
33.75,2023-08-10 11:51:00,8,335812,3,1679.06,1
33.75,2023-08-10 11:51:00,9,327062,3,1635.31,1
33.75,2023-08-10 11:51:00,10,335875,3,1679.375,1
33.75,2023-08-10 11:51:00,11,336281,3,1681.405,1
33.75,2023-08-10 11:51:00,12,327937,3,1639.685,1
33.75,2023-08-10 11:52:00,1,338468,3,1692.34,1
33.75,2023-08-10 11:52:00,2,349281,3,1746.405,1
33.75,2023-08-10 11:52:00,3,326312,3,1631.56,1
33.75,2023-08-10 11:52:00,4,127031,3,635.155,1
33.75,2023-08-10 11:52:00,5,333875,3,1669.375,1
33.75,2023-08-10 11:52:00,6,342875,3,1714.375,1
33.75,2023-08-10 11:52:00,7,338875,3,1694.375,1
33.75,2023-08-10 11:52:00,8,235843,3,1179.215,1
33.75,2023-08-10 11:52:00,9,326625,3,1633.125,1
33.75,2023-08-10 11:52:00,10,336218,3,1681.09,1
33.75,2023-08-10 11:52:00,11,336468,3,1682.34,1
33.75,2023-08-10 11:52:00,12,327468,3,1637.34,1
33.75,2023-08-10 11:53:00,1,338781,3,1693.905,1
33.75,2023-08-10 11:53:00,2,349031,3,1745.155,1
33.75,2023-08-10 11:53:00,3,325812,3,1629.06,1
33.75,2023-08-10 11:53:00,4,78531,3,392.655,1
33.75,2023-08-10 11:53:00,5,333343,3,1666.715,1
33.75,2023-08-10 11:53:00,6,342718,3,1713.59,1
33.75,2023-08-10 11:53:00,7,338375,3,1691.875,1
33.75,2023-08-10 11:53:00,8,320281,3,1601.405,1
33.75,2023-08-10 11:53:00,9,326500,3,1632.5,1
33.75,2023-08-10 11:53:00,10,335968,3,1679.84,1
33.75,2023-08-10 11:53:00,11,336625,3,1683.125,1
33.75,2023-08-10 11:53:00,12,327281,3,1636.405,1
34,2023-08-10 11:54:00,1,338843,3,1694.215,1
34,2023-08-10 11:54:00,2,349437,3,1747.185,1
34,2023-08-10 11:54:00,3,326062,3,1630.31,1
34,2023-08-10 11:54:00,4,247125,3,1235.625,1
34,2023-08-10 11:54:00,5,333468,3,1667.34,1
34,2023-08-10 11:54:00,6,342625,3,1713.125,1
34,2023-08-10 11:54:00,7,338625,3,1693.125,1
34,2023-08-10 11:54:00,8,153187,3,765.935,1
34,2023-08-10 11:54:00,9,326468,3,1632.34,1
34,2023-08-10 11:54:00,10,335656,3,1678.28,1
34,2023-08-10 11:54:00,11,336343,3,1681.715,1
34,2023-08-10 11:54:00,12,327156,3,1635.78,1
34,2023-08-10 11:55:00,1,338156,3,1690.78,1
34,2023-08-10 11:55:00,2,348875,3,1744.375,1
34,2023-08-10 11:55:00,3,325343,3,1626.715,1
34,2023-08-10 11:55:00,4,64625,3,323.125,1
34,2023-08-10 11:55:00,5,333156,3,1665.78,1
34,2023-08-10 11:55:00,6,341937,3,1709.685,1
34,2023-08-10 11:55:00,7,338250,3,1691.25,1
34,2023-08-10 11:55:00,8,336250,3,1681.25,1
34,2023-08-10 11:55:00,9,325906,3,1629.53,1
34,2023-08-10 11:55:00,10,334937,3,1674.685,1
34,2023-08-10 11:55:00,11,335625,3,1678.125,1
34,2023-08-10 11:55:00,12,326593,3,1632.965,1
34,2023-08-10 11:56:00,1,337468,3,1687.34,1
34,2023-08-10 11:56:00,2,348906,3,1744.53,1
34,2023-08-10 11:56:00,3,325437,3,1627.185,1
34,2023-08-10 11:56:00,4,42187,3,210.935,1
34,2023-08-10 11:56:00,5,332875,3,1664.375,1
34,2023-08-10 11:56:00,6,341375,3,1706.875,1
34,2023-08-10 11:56:00,7,337218,3,1686.09,1
34,2023-08-10 11:56:00,8,335406,3,1677.03,1
34,2023-08-10 11:56:00,9,324781,3,1623.905,1
34,2023-08-10 11:56:00,10,334625,3,1673.125,1
34,2023-08-10 11:56:00,11,335343,3,1676.715,1
34,2023-08-10 11:56:00,12,326156,3,1630.78,1
34,2023-08-10 11:57:00,1,337500,3,1687.5,1
34,2023-08-10 11:57:00,2,348906,3,1744.53,1
34,2023-08-10 11:57:00,3,324968,3,1624.84,1
34,2023-08-10 11:57:00,4,33468,3,167.34,1
34,2023-08-10 11:57:00,5,332718,3,1663.59,1
34,2023-08-10 11:57:00,6,341875,3,1709.375,1
34,2023-08-10 11:57:00,7,337250,3,1686.25,1
34,2023-08-10 11:57:00,8,335500,3,1677.5,1
34,2023-08-10 11:57:00,9,325531,3,1627.655,1
34,2023-08-10 11:57:00,10,334406,3,1672.03,1
34,2023-08-10 11:57:00,11,335156,3,1675.78,1
34,2023-08-10 11:57:00,12,326187,3,1630.935,1
34,2023-08-10 11:58:00,1,337218,3,1686.09,1
34,2023-08-10 11:58:00,2,348437,3,1742.185,1
34,2023-08-10 11:58:00,3,325062,3,1625.31,1
34,2023-08-10 11:58:00,4,60750,3,303.75,1
34,2023-08-10 11:58:00,5,332468,3,1662.34,1
34,2023-08-10 11:58:00,6,341125,3,1705.625,1
34,2023-08-10 11:58:00,7,337375,3,1686.875,1
34,2023-08-10 11:58:00,8,335468,3,1677.34,1
34,2023-08-10 11:58:00,9,325062,3,1625.31,1
34,2023-08-10 11:58:00,10,334218,3,1671.09,1
34,2023-08-10 11:58:00,11,335156,3,1675.78,1
34,2023-08-10 11:58:00,12,325687,3,1628.435,1
34.25,2023-08-10 11:59:00,1,337093,3,1685.465,1
34.25,2023-08-10 11:59:00,2,348531,3,1742.655,1
34.25,2023-08-10 11:59:00,3,324656,3,1623.28,1
34.25,2023-08-10 11:59:00,4,32937,3,164.685,1
34.25,2023-08-10 11:59:00,5,331812,3,1659.06,1
34.25,2023-08-10 11:59:00,6,340718,3,1703.59,1
34.25,2023-08-10 11:59:00,7,337406,3,1687.03,1
34.25,2023-08-10 11:59:00,8,335250,3,1676.25,1
34.25,2023-08-10 11:59:00,9,324906,3,1624.53,1
34.25,2023-08-10 11:59:00,10,333750,3,1668.75,1
34.25,2023-08-10 11:59:00,11,334437,3,1672.185,1
34.25,2023-08-10 11:59:00,12,325656,3,1628.28,1
34.25,2023-08-10 12:00:00,1,336781,3,1683.905,1
34.25,2023-08-10 12:00:00,2,348781,3,1743.905,1
34.25,2023-08-10 12:00:00,3,323937,3,1619.685,1
34.25,2023-08-10 12:00:00,4,64093,3,320.465,1
34.25,2023-08-10 12:00:00,5,331468,3,1657.34,1
34.25,2023-08-10 12:00:00,6,340937,3,1704.685,1
34.25,2023-08-10 12:00:00,7,336687,3,1683.435,1
34.25,2023-08-10 12:00:00,8,334250,3,1671.25,1
34.25,2023-08-10 12:00:00,9,324343,3,1621.715,1
34.25,2023-08-10 12:00:00,10,333062,3,1665.31,1
34.25,2023-08-10 12:00:00,11,334437,3,1672.185,1
34.25,2023-08-10 12:00:00,12,325781,3,1628.905,1
34.25,2023-08-10 12:01:00,1,337343,3,1686.715,1
34.25,2023-08-10 12:01:00,2,348156,3,1740.78,1
34.25,2023-08-10 12:01:00,3,324281,3,1621.405,1
34.25,2023-08-10 12:01:00,4,46750,3,233.75,1
34.25,2023-08-10 12:01:00,5,331656,3,1658.28,1
34.25,2023-08-10 12:01:00,6,341406,3,1707.03,1
34.25,2023-08-10 12:01:00,7,336187,3,1680.935,1
34.25,2023-08-10 12:01:00,8,334593,3,1672.965,1
34.25,2023-08-10 12:01:00,9,324250,3,1621.25,1
34.25,2023-08-10 12:01:00,10,333156,3,1665.78,1
34.25,2023-08-10 12:01:00,11,335062,3,1675.31,1
34.25,2023-08-10 12:01:00,12,325343,3,1626.715,1
34.25,2023-08-10 12:02:00,1,336468,3,1682.34,1
34.25,2023-08-10 12:02:00,2,347531,3,1737.655,1
34.25,2023-08-10 12:02:00,3,324500,3,1622.5,1
